spectra (nm),reflection 
534.65,0.099225891
535.01,0.099934092
535.37,0.100522906
535.72,0.101014911
536.08,0.100737832
536.43,0.099899286
536.79,0.099585085
537.15,0.100064768
537.5,0.100088813
537.86,0.100597484
538.22,0.101207349
538.57,0.100902879
538.93,0.100601306
539.29,0.099788753
539.64,0.099499808
540,0.099081722
540.35,0.098680283
540.71,0.098803824
541.07,0.099391351
541.42,0.100163555
541.78,0.100918796
542.13,0.100929436
542.49,0.101459073
542.84,0.101261582
543.2,0.101904273
543.56,0.101949476
543.91,0.102911576
544.27,0.103149343
544.62,0.103292016
544.98,0.103419884
545.33,0.103854315
545.69,0.103606267
546.04,0.103779149
546.4,0.104020587
546.75,0.104056441
547.11,0.103826054
547.47,0.103742346
547.82,0.104140631
548.18,0.104503672
548.53,0.105150571
548.89,0.105381097
549.24,0.105850211
549.6,0.105957373
549.95,0.105863603
550.31,0.10613008
550.66,0.106147723
551.02,0.106064975
551.37,0.106504378
551.72,0.106681696
552.08,0.106714523
552.43,0.10665148
552.79,0.106478178
553.14,0.106755152
553.5,0.107090132
553.85,0.107439669
554.21,0.107845503
554.56,0.107593809
554.92,0.107790752
555.27,0.108056162
555.62,0.107614359
555.98,0.107180677
556.33,0.106469369
556.69,0.105900272
557.04,0.105858175
557.4,0.105567989
557.75,0.106026245
558.1,0.104988046
558.46,0.104595829
558.81,0.103487875
559.17,0.103901541
559.52,0.103693578
559.87,0.103691825
560.23,0.104223826
560.58,0.104717319
560.93,0.104611595
561.29,0.104015704
561.64,0.103450691
561.99,0.103641688
562.35,0.103547913
562.7,0.103518298
563.06,0.103424467
563.41,0.103127116
563.76,0.102750102
564.12,0.102301822
564.47,0.10244676
564.82,0.101832959
565.18,0.10103621
565.53,0.10021126
565.88,0.099825675
566.23,0.099633949
566.59,0.099618808
566.94,0.099743164
567.29,0.09958527
567.65,0.09882577
568,0.097819659
568.35,0.097034286
568.71,0.096344018
569.06,0.096208716
569.41,0.096092911
569.76,0.095605596
570.12,0.094620239
570.47,0.094329163
570.82,0.093926581
571.17,0.093881321
571.53,0.0940881
571.88,0.094780863
572.23,0.094664976
572.58,0.094364715
572.94,0.094648531
573.29,0.094338741
573.64,0.094181106
573.99,0.093700107
574.34,0.093438843
574.7,0.092728525
575.05,0.092242274
575.4,0.091926166
575.75,0.091619719
576.11,0.091879232
576.46,0.091847544
576.81,0.091732018
577.16,0.091489612
577.51,0.091136991
577.86,0.090536591
578.22,0.090190993
578.57,0.090008935
578.92,0.090127439
579.27,0.090359268
579.62,0.090595195
579.97,0.090674508
580.33,0.090374196
580.68,0.090296182
581.03,0.090392755
581.38,0.090340382
581.73,0.090464247
582.08,0.090515708
582.43,0.090343751
582.78,0.090131811
583.14,0.089771348
583.49,0.090085643
