spectra (nm),reflection
522.86,0.052141232
523.22,0.052719196
523.58,0.053669335
523.94,0.054709693
524.29,0.055258985
524.65,0.056195155
525.01,0.05682757
525.37,0.057079147
525.72,0.057492879
526.08,0.057609765
526.44,0.057801348
526.8,0.058081888
527.15,0.058632837
527.51,0.060059502
527.87,0.060640438
528.23,0.061482516
528.58,0.06210649
528.94,0.063312537
529.3,0.063671797
529.66,0.063844676
530.01,0.064017965
530.37,0.064627797
530.73,0.065301727
531.08,0.066264331
531.44,0.066093194
531.8,0.066241461
532.15,0.066233762
532.51,0.066356458
532.87,0.066210518
533.23,0.067078148
533.58,0.067495453
533.94,0.068035104
534.3,0.068804748
534.65,0.068433713
535.01,0.069338193
535.37,0.070014348
535.72,0.06962382
536.08,0.07006821
536.43,0.069822238
536.79,0.06997985
537.15,0.070636969
537.5,0.070682757
537.86,0.070446137
538.22,0.071167575
538.57,0.071059096
538.93,0.070790337
539.29,0.071291917
539.64,0.071106323
540,0.070947249
540.35,0.070794316
540.71,0.07111642
541.07,0.07153543
541.42,0.071688322
541.78,0.071323185
542.13,0.071720602
542.49,0.072357107
542.84,0.072061053
543.2,0.072194903
543.56,0.072606797
543.91,0.072950288
544.27,0.073084225
544.62,0.073275256
544.98,0.073112325
545.33,0.073554726
545.69,0.073576267
546.04,0.073999389
546.4,0.073686554
546.75,0.073350047
547.11,0.074584397
547.47,0.074211237
547.82,0.073203821
548.18,0.074339804
548.53,0.074734679
548.89,0.074593029
549.24,0.074900561
549.6,0.075099361
549.95,0.075534156
550.31,0.074593789
550.66,0.075446148
551.02,0.075189249
551.37,0.075196135
551.72,0.07589713
552.08,0.075022608
552.43,0.07538557
552.79,0.075836068
553.14,0.075725139
553.5,0.075620074
553.85,0.076110109
554.21,0.076081538
554.56,0.075602876
554.92,0.076111728
555.27,0.076216442
555.62,0.076192122
555.98,0.075819228
556.33,0.075586702
556.69,0.075548206
557.04,0.075200728
557.4,0.075110365
557.75,0.075337107
558.1,0.074870124
558.46,0.075165111
558.81,0.074446286
559.17,0.074636543
559.52,0.074510464
559.87,0.074038462
560.23,0.074578067
560.58,0.073796231
560.93,0.073553437
561.29,0.073686697
561.64,0.073715052
561.99,0.073277262
562.35,0.073142459
562.7,0.073105018
563.06,0.072333274
563.41,0.07237035
563.76,0.072287682
564.12,0.071996903
564.47,0.070751335
564.82,0.071132474
565.18,0.070355554
565.53,0.070411828
565.88,0.0698192
566.23,0.068935986
566.59,0.069180097
566.94,0.06856816
567.29,0.068660964
567.65,0.068407079
568,0.067314546
568.35,0.066957453
568.71,0.066136467
569.06,0.066093227
569.41,0.065786587
569.76,0.064926722
570.12,0.065265303
570.47,0.064246275
570.82,0.063669255
571.17,0.063118364
571.53,0.063056715
571.88,0.063131061
572.23,0.062655389
572.58,0.062117205
572.94,0.061798795
573.29,0.060977527
573.64,0.061269555
573.99,0.060799345
574.34,0.060405222
574.7,0.059483603
575.05,0.059079181
575.4,0.058732068
575.75,0.059046528
576.11,0.058464282
576.46,0.058297327
576.81,0.057527264
577.16,0.05751317
577.51,0.057390162
577.86,0.056429758
578.22,0.056923092
578.57,0.056695457
578.92,0.056137732
579.27,0.055858516
579.62,0.055627032
579.97,0.055397676
580.33,0.05504349
580.68,0.055200473
581.03,0.05428632
581.38,0.054268021
581.73,0.053642726
582.08,0.053936141
582.43,0.053464799
582.78,0.052862826
583.14,0.052889123
583.49,0.052733361
583.84,0.052561692
584.19,0.052238055
584.54,0.052388226
584.89,0.052434406
585.24,0.051599836
585.59,0.051434085
585.94,0.051408657
586.29,0.050893641
586.65,0.050762775
587,0.051243481
587.35,0.050334177
587.7,0.049901777
588.05,0.049653691
588.4,0.049617408
588.75,0.049472538
589.1,0.04863317
589.45,0.048482365
589.8,0.047912164
590.15,0.048457956
590.5,0.047718339
590.85,0.047801343
591.2,0.047973546
591.55,0.04806137
591.9,0.047931527
592.25,0.047895679
592.6,0.047531622
592.95,0.046815066
593.3,0.047034707
593.65,0.047043429
594,0.046940508
594.35,0.046690999
594.7,0.047101385
595.05,0.046864469
595.4,0.046930209
595.75,0.046122956
596.1,0.047462452
596.45,0.046067241
596.8,0.046275561
597.15,0.046042065
597.5,0.045330469
597.85,0.046042922
598.2,0.046159223
598.55,0.045489037
598.9,0.045631757
599.24,0.045697341
599.59,0.0458928
599.94,0.045963416
600.29,0.045975216
600.64,0.046081705
600.99,0.045904885
601.34,0.045844367
601.69,0.046070692
602.04,0.045956478
602.39,0.045491909
602.73,0.045247205
603.08,0.045240028
603.43,0.045549893
603.78,0.045584786
604.13,0.045200151
604.48,0.044861606
604.83,0.044905257
605.18,0.045062825
605.52,0.044442477
605.87,0.044890448
606.22,0.044417586
606.57,0.044308109
606.92,0.044080615
607.27,0.044556652
607.61,0.044583888
607.96,0.043911522
608.31,0.04382461
608.66,0.043295811
609.01,0.043324503
609.36,0.043014436
609.7,0.043384355
610.05,0.043164305
610.4,0.043239557
610.75,0.042811548
611.1,0.04247911
611.44,0.042757879
611.79,0.042341325
612.14,0.042617047
612.49,0.042066759
612.83,0.042149525
613.18,0.042180919
613.53,0.041526611
613.88,0.040784965
614.22,0.040562204
614.57,0.040965496
614.92,0.040874269
615.27,0.040246109
615.61,0.04014071
615.96,0.040671481
616.31,0.040692329
616.66,0.039766327
617,0.040194252
617.35,0.039789288
617.7,0.039549479
618.04,0.039193157
618.39,0.039210852
618.74,0.039300077
619.08,0.038178499
619.43,0.038673377
619.78,0.038471295
620.12,0.037828531
620.47,0.038078551
620.82,0.037928334
621.16,0.038381572
621.51,0.03817275
621.86,0.038171147
622.2,0.037421426
622.55,0.037260046
622.9,0.037546441
623.24,0.037628635
623.59,0.037047083
623.94,0.03738764
624.28,0.037294638
624.63,0.037171401
624.98,0.036912337
625.32,0.037153393
625.67,0.036855526
626.01,0.036585047
626.36,0.036551555
626.71,0.036487291
627.05,0.036674731
627.4,0.03638043
627.74,0.036398106
628.09,0.036157325
628.43,0.035779517
628.78,0.036125718
629.13,0.035861318
629.47,0.035654041
629.82,0.036248075
630.16,0.035995238
630.51,0.035654606
630.85,0.035538534
631.2,0.035829318
631.54,0.036016203
631.89,0.035638753
632.24,0.035277467
632.58,0.035545766
632.93,0.03562108
633.27,0.035615611
633.62,0.034965892
633.96,0.034829804
634.31,0.034339379
634.65,0.03376401
635,0.034255556
635.34,0.033314949
635.69,0.033306808
636.03,0.033361546
636.38,0.032708079
636.72,0.032794306
637.07,0.032937316
637.41,0.032411169
637.75,0.032140588
638.1,0.03139706
638.44,0.031574062
638.79,0.031766038
639.13,0.030795661
639.48,0.030129612
639.82,0.029329451
640.17,0.029752926
640.51,0.029466532
640.85,0.029252647
641.2,0.029000627
641.54,0.028494184
641.89,0.027934092
642.23,0.027723243
642.57,0.027341293
642.92,0.027353155
643.26,0.026516327
643.61,0.026114317
643.95,0.026090213
644.29,0.025158692
644.64,0.025297472
644.98,0.025664487
645.33,0.025327581
645.67,0.024927412
646.01,0.02424874
646.36,0.023508978
646.7,0.023844386
647.04,0.023534575
647.39,0.023225
647.73,0.022414297
648.07,0.022848167
648.42,0.02188097
648.76,0.021526711
649.1,0.021058982
649.45,0.021004299
649.79,0.022037078
650.13,0.021161881
650.48,0.020783368
650.82,0.020547724
651.16,0.020894227
651.5,0.020387197
651.85,0.019964964
652.19,0.020130911
652.53,0.02009258
652.88,0.019684202
653.22,0.020024306
653.56,0.020426213
653.9,0.019853746
654.25,0.020516877
654.59,0.020284382
654.93,0.019536237
655.27,0.01975124
655.62,0.020434422
655.96,0.020291271
656.3,0.020580248
656.64,0.020673183
656.99,0.020227627
657.33,0.020086337
657.67,0.020563645
658.01,0.019936979
658.35,0.019698031
658.7,0.019183662
659.04,0.019679245
659.38,0.019733114
659.72,0.019773073
660.06,0.019651625
660.41,0.019502646
660.75,0.018333117
661.09,0.018256318
661.43,0.018696524
661.77,0.018167297
662.11,0.01852296
662.46,0.017833387
662.8,0.017966233
663.14,0.017531372
663.48,0.017561575
663.82,0.017230618
664.16,0.016719354
664.5,0.016992196
664.85,0.016598817
665.19,0.016355642
665.53,0.01746353
665.87,0.015867313
666.21,0.016158415
666.55,0.016255718
666.89,0.015893883
667.23,0.015624746
667.57,0.015957775
667.92,0.015383756
668.26,0.015759671
668.6,0.01476682
668.94,0.015024463
669.28,0.014703532
669.62,0.014298754
669.96,0.015574079
670.3,0.014895941
670.64,0.014693481
670.98,0.015028962
671.32,0.014297635
671.66,0.014325025
672,0.014672618
672.34,0.014262714
672.68,0.014174993
673.02,0.014519763
673.36,0.014293512
673.7,0.01461536
